fecha;dia;hora;grados;cantidad
20110824;3;16;15;132
20110824;3;17;15;166
20110824;3;18;15;245
20110824;3;19;15;49
20110824;3;20;15;1
20110825;4;8;13;134
20110825;4;9;13;160
20110825;4;10;13;125
20110825;4;11;15;146
20110825;4;12;15;165
20110825;4;13;15;182
20110825;4;14;15;151
20110825;4;15;15;150
20110825;4;16;15;151
20110825;4;17;16;226
20110825;4;18;15;258
20110825;4;19;15;57
20110825;4;20;14;1
20110826;5;7;11;1
20110826;5;8;11;111
20110826;5;9;13;142
20110826;5;10;13;122
20110826;5;11;13;136
20110826;5;12;14;154
20110826;5;13;14;169
20110826;5;14;14;168
20110826;5;15;14;153
20110826;5;16;14;117
20110826;5;17;14;190
20110826;5;18;14;236
20110826;5;19;14;57
20110827;6;8;10;2
20110827;6;9;11;19
20110827;6;10;11;15
20110827;6;11;12;34
20110827;6;12;12;50
20110827;6;13;13;48
20110827;6;14;13;10
20110829;1;7;11;3
20110829;1;8;11;138
20110829;1;9;12;159
20110829;1;10;14;137
20110829;1;11;15;138
20110829;1;12;16;138
20110829;1;13;16;195
20110829;1;14;16;144
20110831;3;7;7;4
20110831;3;9;8;145
20110831;3;11;11;159
20110831;3;12;12;165
20110831;3;13;12;215
20110831;3;14;13;182
20110831;3;15;14;163
20110831;3;16;14;172
20110831;3;17;14;223
20110831;3;18;14;217
20110831;3;19;14;66
20110901;4;9;11;155
20110901;4;10;11;122
20110901;4;11;11;148
20110901;4;12;12;161
20110901;4;13;12;189
20110901;4;14;12;166
20110901;4;15;12;210
20110901;4;16;13;192
20110901;4;17;13;217
20110901;4;18;13;258
20110901;4;19;12;61
20110901;4;20;12;1
20110902;5;12;14;159
20110902;5;13;15;212
20110902;5;14;16;179
20110902;5;15;16;191
20110902;5;19;17;45
20110903;6;9;14;45
20110905;1;7;15;1
20110905;1;8;17;140
20110905;1;9;15;147
20110905;1;10;16;125
20110905;1;11;16;141
20110905;1;12;16;164
20110905;1;13;15;206
20110905;1;14;16;193
20110905;1;15;15;214
20110905;1;16;16;185
20110905;1;17;16;274
20110905;1;18;16;302
20110905;1;19;16;63
20110906;2;7;16;1
20110906;2;8;16;178
20110906;2;9;16;189
20110906;2;10;16;177
20110906;2;11;16;154
20110906;2;12;16;201
20110906;2;13;15;223
20110906;2;14;17;160
20110906;2;15;17;152
20110906;2;16;17;208
20110906;2;17;15;264
20110906;2;18;18;240
20110906;2;19;17;48
20110907;3;7;22;6
20110907;3;8;21;145
20110907;3;9;19;176
20110907;3;10;18;164
20110907;3;11;18;164
20110907;3;12;17;209
20110907;3;13;17;244
20110907;3;14;17;231
20110907;3;15;16;238
20110907;3;16;18;228
20110907;3;17;17;250
20110907;3;18;18;280
20110907;3;19;18;68
20110908;4;7;23;7
20110908;4;8;23;162
20110908;4;9;20;167
20110908;4;10;20;163
20110908;4;11;20;173
20110908;4;12;20;230
20110908;4;13;20;280
20110908;4;14;19;239
20110908;4;15;20;212
20110908;4;16;20;219
20110908;4;17;20;292
20110908;4;18;20;265
20110908;4;19;21;79
20110908;4;20;22;1
20110909;5;7;21;2
20110909;5;8;24;194
20110909;5;9;21;214
20110909;5;10;21;200
20110909;5;11;21;194
20110909;5;12;21;224
20110909;5;13;22;250
20110909;5;14;22;251
20110909;5;15;22;256
20110909;5;16;22;227
20110909;5;17;21;299
20110909;5;18;22;240
20110909;5;19;22;58
20110909;5;20;22;1
20110910;6;8;21;1
20110910;6;9;21;49
20110910;6;10;20;59
20110910;6;11;20;86
20110910;6;12;20;115
20110910;6;13;20;135
20110910;6;14;21;39
20110912;1;7;21;6
20110912;1;8;21;176
20110912;1;9;21;185
20110912;1;10;21;150
20110912;1;11;21;169
20110912;1;12;20;193
20110912;1;13;20;222
20110912;1;14;20;217
20110912;1;15;20;249
20110912;1;16;20;249
20110912;1;17;20;255
20110912;1;18;21;297
20110912;1;19;21;96
20110912;1;20;22;2
20110913;2;8;24;192
20110913;2;9;23;205
20110913;2;10;23;155
20110913;2;11;22;189
20110913;2;12;21;257
20110913;2;13;21;262
20110913;2;14;20;220
20110913;2;15;20;218
20110913;2;16;20;210
20110913;2;17;20;254
20110913;2;18;21;218
20110913;2;19;21;61
20110913;2;20;22;1
20110914;3;7;25;2
20110914;3;8;25;190
20110914;3;9;25;154
20110914;3;10;24;147
20110914;3;11;19;170
20110914;3;12;18;187
20110914;3;13;18;216
20110914;3;14;19;163
20110914;3;15;19;177
20110914;3;16;19;174
20110914;3;17;19;241
20110914;3;18;19;255
20110914;3;19;18;90
20110915;4;7;15;5
20110915;4;8;15;192
20110915;4;9;15;195
20110915;4;10;16;171
20110915;4;11;17;193
20110915;4;12;17;227
20110915;4;13;18;248
20110915;4;14;18;238
20110915;4;15;19;249
20110915;4;16;19;179
20110915;4;17;19;318
20110915;4;18;18;299
20110915;4;19;18;100
20110916;5;7;16;4
20110916;5;8;17;204
20110916;5;9;17;145
20110916;5;10;17;116
20110916;5;11;17;161
20110916;5;12;18;159
20110916;5;13;19;179
20110916;5;14;19;181
20110916;5;15;20;173
20110916;5;16;20;176
20110916;5;17;20;214
20110916;5;18;20;249
20110916;5;19;20;64
20110917;6;9;15;33
20110917;6;10;16;40
20110917;6;11;18;91
20110917;6;12;18;95
20110917;6;13;20;113
20110917;6;14;20;31
20110919;1;7;12;3
20110919;1;8;13;191
20110919;1;9;14;162
20110919;1;10;16;130
20110919;1;11;17;160
20110919;1;12;19;204
20110919;1;13;20;235
20110919;1;14;21;218
20110919;1;15;21;213
20110919;1;16;21;229
20110919;1;17;21;311
20110919;1;18;20;300
20110919;1;19;18;101
20110920;2;7;12;2
20110920;2;8;14;236
20110920;2;9;16;209
20110920;2;10;18;183
20110920;2;11;20;217
20110920;2;12;22;248
20110920;2;13;22;286
20110920;2;14;23;237
20110920;2;15;23;253
20110920;2;16;23;234
20110920;2;17;23;322
20110920;2;18;22;287
20110920;2;19;20;63
20110921;3;8;16;172
20110921;3;9;17;200
20110921;3;10;20;169
20110921;3;11;22;188
20110921;3;12;23;216
20110921;3;13;24;254
20110921;3;14;25;262
20110921;3;15;26;248
20110921;3;16;26;241
20110921;3;17;26;291
20110921;3;18;25;322
20110921;3;19;24;98
20110922;4;7;12;7
20110922;4;8;12;170
20110922;4;9;12;193
20110922;4;10;12;132
20110922;4;11;12;152
20110922;4;12;13;145
20110922;4;13;13;173
20110922;4;14;13;138
20110922;4;15;13;148
20110922;4;16;13;123
20110922;4;17;13;168
20110922;4;18;13;213
20110922;4;19;12;63
20110923;5;7;10;1
20110923;5;8;10;142
20110923;5;9;11;184
20110923;5;10;13;157
20110923;5;11;14;180
20110923;5;12;15;172
20110923;5;13;16;266
20110923;5;14;17;228
20110923;5;15;17;251
20110923;5;16;17;232
20110923;5;17;17;278
20110923;5;18;15;265
20110923;5;19;14;53
20110924;6;9;13;41
20110924;6;10;13;61
20110924;6;11;15;91
20110924;6;12;17;102
20110924;6;13;18;137
20110924;6;14;19;46
20110924;6;15;20;2
20110926;1;7;17;6
20110926;1;8;18;235
20110926;1;9;21;208
20110926;1;10;23;176
20110926;1;11;25;217
20110926;1;12;26;226
20110930;5;12;20;260
20110930;5;13;20;287
20110930;5;14;23;258
20110930;5;15;23;232
20110930;5;16;22;274
20110930;5;17;21;306
20110930;5;18;20;287
20110930;5;19;19;79
20111001;6;8;16;1
20111001;6;9;17;76
20111001;6;10;18;130
20111001;6;11;19;166
20111001;6;12;20;193
20111001;6;13;20;191
20111001;6;14;20;50
20111003;1;7;9;7
20111003;1;8;8;137
20111003;1;9;9;165
20111003;1;10;11;166
20111003;1;11;12;209
20111003;1;12;14;178
20111003;1;14;16;220
20111003;1;15;15;227
20111003;1;16;16;227
20111003;1;17;15;296
20111003;1;18;14;324
20111003;1;19;13;91
20111003;1;20;13;1
20111004;2;7;13;2
20111004;2;8;13;159
20111004;2;9;13;180
20111004;2;10;13;157
20111004;2;11;14;176
20111004;2;12;14;193
20111004;2;13;15;222
20111004;2;14;16;193
20111004;2;15;16;200
20111004;2;16;16;245
20111004;2;17;16;279
20111004;2;18;16;277
20111004;2;19;16;72
20111004;2;20;16;1
20111005;3;7;11;4
20111005;3;8;12;205
20111005;3;9;15;248
20111005;3;10;17;191
20111005;3;11;19;222
20111005;3;12;20;239
20111005;3;13;21;289
20111005;3;14;22;250
20111005;3;15;23;258
20111005;3;16;23;241
20111005;3;17;23;312
20111005;3;18;21;330
20111005;3;19;19;115
20111006;4;7;15;4
20111006;4;8;17;244
20111006;4;9;20;248
20111006;4;10;22;191
20111006;4;11;23;251
20111006;4;12;23;277
20111006;4;13;24;332
20111006;4;14;25;284
20111006;4;15;24;227
20111006;4;16;23;228
20111006;4;17;22;144
20111006;4;18;21;67
20111006;4;19;19;4
20111007;5;7;17;1
20111007;5;8;16;6
20111007;5;9;16;11
20111007;5;10;16;24
20111007;5;11;15;28
20111007;5;12;15;60
20111007;5;13;16;73
20111007;5;14;16;110
20111007;5;15;16;120
20111007;5;16;16;79
20111007;5;17;16;120
20111007;5;18;16;172
20111007;5;19;16;42
20111008;6;8;16;2
20111008;6;9;16;22
20111008;6;10;17;45
20111008;6;11;18;60
20111008;6;12;19;67
20111008;6;13;19;90
20111008;6;14;19;14
20111011;2;7;17;6
20111011;2;8;18;171
20111011;2;9;19;238
20111011;2;10;20;148
20111011;2;11;20;218
20111011;2;12;21;234
20111011;2;13;21;265
20111011;2;14;20;225
20111011;2;15;20;249
20111011;2;16;19;230
20111011;2;17;18;263
20111011;2;18;17;254
20111011;2;19;17;54
20111012;3;7;14;4
20111012;3;8;14;162
20111012;3;9;15;186
20111012;3;10;15;165
20111012;3;11;16;182
20111012;3;12;17;172
20111012;3;13;17;186
20111012;3;14;17;180
20111012;3;15;18;108
20111012;3;16;17;23
20111012;3;17;16;26
20111012;3;18;16;26
20111012;3;19;16;7
20111013;4;8;16;97
20111013;4;9;17;98
20111013;4;10;17;134
20111013;4;11;18;163
20111013;4;12;18;177
20111013;4;13;19;224
20111013;4;14;19;203
20111013;4;15;20;251
20111013;4;16;21;238
20111013;4;17;22;257
20111013;4;18;22;342
20111013;4;19;21;91
20111014;5;7;13;12
20111014;5;8;13;235
20111014;5;9;14;260
20111014;5;10;15;195
20111014;5;11;16;202
20111014;5;12;17;248
20111014;5;13;19;287
20111014;5;14;20;272
20111014;5;15;21;287
20111014;5;16;21;311
20111014;5;17;21;275
20111014;5;18;22;278
20111014;5;19;20;77
20111015;6;8;18;1
20111015;6;9;19;75
20111015;6;10;21;115
20111015;6;11;23;141
20111015;6;12;24;151
20111015;6;13;26;144
20111015;6;14;26;10
20111017;1;7;12;11
20111017;1;8;13;224
20111017;1;9;14;221
20111017;1;10;15;186
20111017;1;11;17;221
20111017;1;12;18;231
20111017;1;13;18;312
20111017;1;14;19;264
20111017;1;15;19;263
20111017;1;16;19;247
20111017;1;17;19;303
20111017;1;18;18;349
20111017;1;19;16;83
20111018;2;7;14;10
20111018;2;8;15;276
20111018;2;9;16;249
20111018;2;10;16;229
20111018;2;11;17;238
20111018;2;12;18;277
20111018;2;13;19;162
20111018;2;14;20;317
20111018;2;15;20;278
20111018;2;16;20;265
20111018;2;17;19;274
20111018;2;18;19;123
20111018;2;19;16;5
20111019;3;7;15;9
20111019;3;8;16;269
20111019;3;9;18;277
20111019;3;10;19;218
20111019;3;11;20;245
20111019;3;12;21;258
20111019;3;13;21;296
20111019;3;14;22;280
20111019;3;15;22;328
20111019;3;16;22;278
20111019;3;17;22;346
20111019;3;18;22;297
20111019;3;19;21;84
20111019;3;20;20;2
20111020;4;7;18;14
20111020;4;8;19;282
20111020;4;9;20;269
20111020;4;10;21;217
20111020;4;11;22;248
20111020;4;12;23;308
20111020;4;13;24;344
20111020;4;14;24;352
20111020;4;15;25;315
20111020;4;16;25;343
20111020;4;17;25;304
20111020;4;18;24;360
20111020;4;19;24;72
20111020;4;20;22;4
20111021;5;7;18;14
20111021;5;8;19;282
20111021;5;9;20;272
20111021;5;10;21;241
20111021;5;11;22;284
20111021;5;12;23;307
20111021;5;13;24;344
20111021;5;14;25;319
20111021;5;15;25;294
20111021;5;16;25;358
20111021;5;17;25;323
20111021;5;18;24;284
20111021;5;19;23;113
20111022;6;8;18;5
20111022;6;9;18;89
20111022;6;10;21;131
20111022;6;11;23;144
20111022;6;12;22;159
20111022;6;13;21;131
20111022;6;14;18;19
20111024;1;7;16;1
20111024;1;8;16;176
20111024;1;9;18;192
20111024;1;10;19;180
20111024;1;11;19;230
20111024;1;12;20;243
20111024;1;13;21;251
20111024;1;14;20;283
20111024;1;15;20;268
20111024;1;16;20;299
20111024;1;17;19;338
20111024;1;18;18;302
20111024;1;19;18;69
20111024;1;20;17;1
20111025;2;7;15;8
20111025;2;8;15;223
20111025;2;9;16;245
20111025;2;10;17;220
20111025;2;11;18;226
20111025;2;12;19;265
20111025;2;13;20;306
20111025;2;14;20;263
20111025;2;15;20;303
20111025;2;16;21;293
20111025;2;17;21;322
20111025;2;18;20;330
20111025;2;19;20;80
20111026;3;7;11;11
20111026;3;8;12;248
20111026;3;9;12;254
20111026;3;10;13;218
20111026;3;11;14;261
20111026;3;12;16;279
20111026;3;13;16;299
20111026;3;14;17;265
20111026;3;15;18;280
20111026;3;16;19;239
20111026;3;17;18;313
20111026;3;18;18;306
20111026;3;19;17;88
20111027;4;7;9;12
20111027;4;8;10;265
20111027;4;9;11;235
20111027;4;10;13;186
20111027;4;11;15;246
20111027;4;12;17;281
20111027;4;13;18;312
20111027;4;14;20;324
20111027;4;15;21;292
20111027;4;16;22;303
20111027;4;17;21;331
20111027;4;18;21;291
20111027;4;19;21;110
20111028;5;7;15;9
20111028;5;8;18;287
20111028;5;9;19;258
20111028;5;10;21;200
20111028;5;11;23;270
20111028;5;12;25;317
20111028;5;13;25;301
20111028;5;14;26;296
20111028;5;15;26;319
20111028;5;16;26;330
20111028;5;17;25;330
20111028;5;18;24;288
20111028;5;19;24;87
20111028;5;20;24;1
20111029;6;8;17;1
20111029;6;9;17;71
20111029;6;10;19;117
20111029;6;11;20;139
20111029;6;12;22;172
20111029;6;13;22;159
20111029;6;14;22;58
20111031;1;7;13;15
20111031;1;8;16;255
20111031;1;9;17;231
20111031;1;10;17;179
20111102;3;13;23;336
20111102;3;14;24;312
20111102;3;15;25;316
20111102;3;16;25;276
20111102;3;17;25;374
20111102;3;18;24;330
20111102;3;19;23;138
20111102;3;20;23;2
20111103;4;7;19;16
20111103;4;8;20;330
20111103;4;9;22;278
20111103;4;10;23;263
20111103;4;11;24;256
20111103;4;12;26;296
20111103;4;13;27;338
20111103;4;14;28;271
20111103;4;15;29;324
20111103;4;16;28;333
20111103;4;17;28;314
20111103;4;18;27;280
20111103;4;19;27;115
20111103;4;20;26;2
20111104;5;7;21;14
20111104;5;8;21;297
20111104;5;9;22;237
20111104;5;10;23;196
20111104;5;11;23;245
20111104;5;12;23;234
20111104;5;13;23;243
20111104;5;14;23;135
20111104;5;15;22;131
20111104;5;16;21;107
20111104;5;17;20;94
20111104;5;18;21;168
20111104;5;19;21;25
20111105;6;9;24;89
20111105;6;10;26;142
20111105;6;11;26;213
20111105;6;12;27;186
20111105;6;13;27;169
20111105;6;14;26;50
20111107;1;7;20;6
20111107;1;8;20;282
20111107;1;9;21;237
20111107;1;10;23;181
20111107;1;11;24;232
20111107;1;12;24;255
20111107;1;13;25;315
20111107;1;14;25;280
20111107;1;15;26;282
20111107;1;16;27;293
20111107;1;17;25;321
20111107;1;18;25;339
20111107;1;19;24;92
20111108;2;7;20;15
20111108;2;8;20;349
20111108;2;9;21;260
20111108;2;10;22;220
20111108;2;11;23;247
20111108;2;12;25;269
20111108;2;13;26;304
20111108;2;14;27;251
20111108;2;15;27;237
20111108;2;16;28;284
20111108;2;17;28;330
20111108;2;18;28;275
20111108;2;19;27;97
20111109;3;7;21;8
20111109;3;8;22;234
20111109;3;9;22;228
20111109;3;10;23;180
20111109;3;11;22;185
20111109;3;12;23;210
20111109;3;13;23;230
20111109;3;14;24;253
20111109;3;15;25;237
20111109;3;16;26;256
20111109;3;17;24;173
20111109;3;18;24;320
20111109;3;19;23;90
20111110;4;7;14;10
20111110;4;8;15;315
20111110;4;9;16;224
20111110;4;10;18;227
20111110;4;11;19;276
20111110;4;12;20;280
20111110;4;13;21;323
20111110;4;14;22;262
20111110;4;15;22;341
20111110;4;16;23;316
20111110;4;17;23;333
20111110;4;18;22;280
20111110;4;19;21;118
20111111;5;7;18;13
20111111;5;8;21;298
20111111;5;9;20;226
20111111;5;10;22;194
20111111;5;11;22;258
20111111;5;12;23;263
20111111;5;13;23;305
20111111;5;14;23;260
20111111;5;15;24;304
20111111;5;16;24;308
20111111;5;17;24;281
20111111;5;18;23;245
20111111;5;19;23;98
20111112;6;8;21;1
20111112;6;9;22;71
20111112;6;10;23;133
20111112;6;11;24;176
20111112;6;12;25;206
20111112;6;13;26;175
20111112;6;14;27;63
20111114;1;7;18;13
20111114;1;8;19;256
20111114;1;9;20;242
20111114;1;10;21;171
20111114;1;11;22;223
20111114;1;12;23;229
20111114;1;13;24;285
20111114;1;14;24;241
20111114;1;15;23;283
20111114;1;16;24;294
20111114;1;17;24;142
20111114;1;18;24;400
20111114;1;19;23;108
20111114;1;20;23;1
20111115;2;7;20;11
20111115;2;8;21;327
20111115;2;9;22;262
20111115;2;10;23;242
20111115;2;11;25;281
20111115;2;12;26;301
20111115;2;13;27;338
20111115;2;14;27;301
20111115;2;15;28;274
20111115;2;16;26;278
20111115;2;17;26;333
20111115;2;18;27;293
20111115;2;19;25;91
20111116;3;7;21;5
20111116;3;8;23;312
20111116;3;9;25;264
20111116;3;10;26;237
20111116;3;11;26;241
20111116;3;12;27;236
20111116;3;13;29;250
20111116;3;14;30;257
20111116;3;15;28;267
20111116;3;16;27;308
20111116;3;17;27;328
20111116;3;18;25;282
20111116;3;19;25;118
20111116;3;20;24;2
20111117;4;7;19;9
20111117;4;8;20;336
20111117;4;9;20;261
20111117;4;10;21;236
20111117;4;11;23;304
20111117;4;12;24;300
20111117;4;13;23;360
20111117;4;14;24;288
20111117;4;15;25;313
20111117;4;16;24;304
20111117;4;17;24;327
20111117;4;18;24;249
20111117;4;19;23;72
20111117;4;20;22;1
20111118;5;7;20;13
20111118;5;8;20;308
20111118;5;9;21;241
20111118;5;10;22;217
20111118;5;11;23;288
20111118;5;12;24;319
20111118;5;13;26;307
20111118;5;14;26;300
20111118;5;15;26;325
20111118;5;16;26;297
20111118;5;17;26;325
20111118;5;18;26;293
20111118;5;19;25;107
20111119;6;8;23;4
20111119;6;9;24;81
20111119;6;10;25;141
20111119;6;11;27;167
20111119;6;12;29;182
20111119;6;13;30;153
20111119;6;14;32;41
20111119;6;15;30;1
20111121;1;7;19;6
20111121;1;8;19;245
20111121;1;9;20;226
20111121;1;10;21;210
20111121;1;11;22;199
20111121;1;12;24;213
20111121;1;13;23;283
20111121;1;14;24;236
20111121;1;15;24;264
20111121;1;16;24;274
20111121;1;17;24;283
20111129;2;7;19;12
20111129;2;8;19;278
20111129;2;9;19;188
20111129;2;10;20;153
20111129;2;11;19;186
20111129;2;12;18;214
20111129;2;13;18;202
20111129;2;14;17;201
20111129;2;15;16;192
20111129;2;16;15;223
20111129;2;17;14;238
20111129;2;18;13;237
20111129;2;19;12;49
20111130;3;7;23;9
20111130;3;8;19;212
20111130;3;9;19;160
20111130;3;10;18;133
20111130;3;11;17;137
20111130;3;12;17;142
20111130;3;13;18;182
20111130;3;14;19;161
20111130;3;15;19;197
20111130;3;16;20;224
20111130;3;17;19;254
20111130;3;18;19;263
20111130;3;19;19;64
20111201;4;7;14;7
20111201;4;8;15;253
20111201;4;9;16;188
20111201;4;10;18;181
20111201;4;11;19;213
20111201;4;12;20;240
20111201;4;13;21;252
20111201;4;14;22;222
20111201;4;15;22;223
20111201;4;16;22;279
20111201;4;17;22;303
20111201;4;18;22;306
20111201;4;19;21;101
20111201;4;20;21;1
20111202;5;7;20;8
20111202;5;8;21;205
20111202;5;9;22;238
20111202;5;10;23;198
20111202;5;11;23;225
20111202;5;12;24;255
20111202;5;13;24;308
20111202;5;14;25;237
20111202;5;15;26;259
20111202;5;16;25;277
20111202;5;17;25;295
20111202;5;18;24;273
20111202;5;19;24;61
20111203;6;8;21;3
20111203;6;9;22;61
20111203;6;10;23;117
20111203;6;11;23;158
20111203;6;12;24;154
20111203;6;13;24;153
20111203;6;14;25;44
20111203;6;15;25;2
20111205;1;7;22;14
20111205;1;8;23;207
20111205;1;9;24;205
20111205;1;10;25;186
20111205;1;11;26;186
20111205;1;12;27;230
20111205;1;13;28;245
20111205;1;14;28;219
20111205;1;15;28;224
20111205;1;16;28;250
20111205;1;17;27;185
20111205;1;18;26;265
20111205;1;19;24;79
20111206;2;7;20;11
20111206;2;8;22;290
20111206;2;9;24;250
20111206;2;10;26;203
20111206;2;11;26;242
20111206;2;12;27;221
20111206;2;13;28;233
20111206;2;14;29;251
20111206;2;15;28;272
20111206;2;16;28;260
20111206;2;17;27;304
20111206;2;18;26;312
20111206;2;19;25;81
20111207;3;7;23;6
20111207;3;8;25;222
20111207;3;9;26;204
20111207;3;10;27;166
20111207;3;11;27;187
20111207;3;12;26;224
20111207;3;13;27;243
20111207;3;14;27;208
20111207;3;15;27;245
20111207;3;16;27;261
20111207;3;17;26;295
20111207;3;18;26;270
20111207;3;19;25;84
20111207;3;20;25;2
20111210;6;9;24;41
20111210;6;10;25;68
20111210;6;11;26;91
20111210;6;12;28;63
20111210;6;13;28;85
20111210;6;14;29;28
20111212;1;7;16;11
20111212;1;8;18;212
20111212;1;9;20;178
20111212;1;10;21;160
20111212;1;11;22;150
20111212;1;12;23;194
20111212;1;13;24;214
20111212;1;14;24;193
20111212;1;15;25;227
20111212;1;16;26;237
20111212;1;17;26;313
20111212;1;18;25;284
20111212;1;19;25;92
20111212;1;20;24;1
20111213;2;7;16;11
20111213;2;8;17;223
20111213;2;9;19;178
20111213;2;10;19;175
20111213;2;11;21;169
20111213;2;12;22;196
20111213;2;13;23;196
20111213;2;14;24;159
20111213;2;15;22;116
20111213;2;16;21;178
20111213;2;17;22;248
20111213;2;18;23;273
20111213;2;19;22;84
20111214;3;7;19;11
20111214;3;8;20;231
20111214;3;9;21;167
20111214;3;10;22;168
20111214;3;11;23;110
20111214;3;12;23;116
20111214;3;13;23;82
20111214;3;14;21;112
20111214;3;15;22;92
20111214;3;16;22;129
20111214;3;17;21;162
20111214;3;18;22;272
20111214;3;19;22;75
20111215;4;7;18;5
20111215;4;8;19;159
20111215;4;9;20;181
20111215;4;10;21;141
20111215;4;11;22;149
20111215;4;12;22;129
20111215;4;13;22;94
20111215;4;14;21;107
20111215;4;15;22;108
20111215;4;16;23;174
20111215;4;17;23;215
20111215;4;18;23;204
20111215;4;19;22;55
20111216;5;7;18;3
20111216;5;8;18;181
20111216;5;9;19;165
20111216;5;10;21;167
20111216;5;11;22;163
20111216;5;12;22;162
20111216;5;13;22;167
20111216;5;14;24;141
20111216;5;15;21;149
20111216;5;16;22;166
20111216;5;17;22;153
20111216;5;18;20;193
20111216;5;19;20;46
20111217;6;9;18;27
20111217;6;10;20;74
20111217;6;11;22;102
20111217;6;12;23;113
20111217;6;13;24;101
20111217;6;14;25;37
20111217;6;15;26;1
20111219;1;7;22;12
20111219;1;8;23;187
20111219;1;9;24;158
20111219;1;10;24;153
20111219;1;11;25;168
20111219;1;12;25;191
20111219;1;13;25;192
20111219;1;14;26;185
20111219;1;15;26;245
20111219;1;16;26;207
20111219;1;17;26;272
20111219;1;18;25;309
20111219;1;19;25;54
20111220;2;7;23;8
20111220;2;8;26;204
20111220;2;9;28;164
20111220;2;10;30;159
20111220;2;11;30;179
20111220;2;12;31;163
20111220;2;13;31;181
20111220;2;14;31;196
20111220;2;15;32;180
20111220;2;16;33;173
20111220;2;17;33;240
20111220;2;18;34;184
20111220;2;19;32;61
20111221;3;7;26;10
20111221;3;8;28;161
20111221;3;9;27;138
20111221;3;10;28;134
20111221;3;11;28;138
20111221;3;12;30;177
20111221;3;13;31;159
20111221;3;14;31;200
20111221;3;15;32;172
20111221;3;16;32;188
20111221;3;17;31;159
20111221;3;18;31;134
20111221;3;19;31;59
20111222;4;7;22;4
20111222;4;8;23;182
20111222;4;9;24;164
20111222;4;10;26;152
20111222;4;11;27;165
20111222;4;12;28;177
20111222;4;13;29;185
20111222;4;14;29;187
20111222;4;15;30;190
20111222;4;16;31;213
20111222;4;17;31;211
20111222;4;18;31;218
20111222;4;19;31;71
20111223;5;7;20;7
20111223;5;8;21;113
20111223;5;9;22;131
20111223;5;10;21;100
20111223;5;11;21;135
20111223;5;12;21;52
20111226;1;7;21;3
20111226;1;8;21;108
20111226;1;9;22;96
20111226;1;10;23;64
20111226;1;11;24;94
20111226;1;12;26;97
20111226;1;13;26;109
20111226;1;14;26;120
20111226;1;15;27;114
20111226;1;16;27;148
20111226;1;17;26;204
20111226;1;18;26;217
20111226;1;19;25;44
20111227;2;7;22;4
20111227;2;8;24;202
20111227;2;9;26;189
20111227;2;10;26;141
20111227;2;11;27;130
20111227;2;12;28;158
20111227;2;13;28;132
20111227;2;14;28;183
20111227;2;15;28;205
20111227;2;16;28;222
20111227;2;17;28;247
20111227;2;18;27;247
20111227;2;19;25;58
20111228;3;7;22;4
20111228;3;8;23;178
20111228;3;9;24;172
20111228;3;10;25;143
20111228;3;11;26;153
20111228;3;12;27;180
20111228;3;13;28;230
20111228;3;14;28;182
20111228;3;15;28;176
20111228;3;16;28;190
20111228;3;17;28;249
20111228;3;18;28;299
20111228;3;19;27;65
20111229;4;7;22;7
20111229;4;8;23;162
20111229;4;9;24;165
20111229;4;10;25;141
20111229;4;11;26;159
20111229;4;12;26;143
20111229;4;13;27;202
20111229;4;14;28;200
20111229;4;15;28;167
20111229;4;16;29;170
20111229;4;17;29;221
20111229;4;18;29;193
20111229;4;19;28;36
